file_name,label,augmentations
augmented_20250214_1853\aug_209.jpg,0.5449819133339446,random_affine_random_erasing_mixup
augmented_20250214_1853\aug_210.jpg,1.0,
augmented_20250214_1853\aug_211.jpg,1.0,elastic_transform_add_rain_contrast_shift
augmented_20250214_1853\aug_212.jpg,1.0,
augmented_20250214_1853\aug_213.jpg,1.0,color_jitter_random_perspective_gaussian_blur_contrast_shift
augmented_20250214_1853\aug_214.jpg,0.0,
augmented_20250214_1853\aug_215.jpg,0.0,random_perspective_elastic_transform
augmented_20250214_1853\aug_216.jpg,1.0,
augmented_20250214_1853\aug_217.jpg,1.0,color_jitter_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_218.jpg,0.0,
augmented_20250214_1853\aug_219.jpg,0.0,random_flip_random_rotation_random_perspective_random_erasing
augmented_20250214_1853\aug_220.jpg,0.0,
augmented_20250214_1853\aug_221.jpg,0.0,gaussian_blur_contrast_shift
augmented_20250214_1853\aug_222.jpg,0.0,
augmented_20250214_1853\aug_223.jpg,0.0,random_perspective_gaussian_blur_elastic_transform
augmented_20250214_1853\aug_208.jpg,1.0,
augmented_20250214_1853\aug_209.jpg,1.0,random_flip_random_erasing_elastic_transform
augmented_20250214_1853\aug_210.jpg,1.0,
augmented_20250214_1853\aug_211.jpg,1.0,random_rotation_random_affine_add_rain_contrast_shift
augmented_20250214_1853\aug_212.jpg,1.0,
augmented_20250214_1853\aug_213.jpg,1.0,random_flip_random_rotation_color_jitter_add_rain
augmented_20250214_1853\aug_214.jpg,0.0,
augmented_20250214_1853\aug_215.jpg,0.0,random_rotation_random_perspective_random_erasing_contrast_shift
augmented_20250214_1853\aug_216.jpg,0.0,
augmented_20250214_1853\aug_217.jpg,0.0,random_flip_color_jitter_grid_distortion_add_rain
augmented_20250214_1853\aug_218.jpg,0.0,
augmented_20250214_1853\aug_219.jpg,0.0,random_flip_random_perspective_random_erasing_salt_pepper
augmented_20250214_1853\aug_220.jpg,0.0,
augmented_20250214_1853\aug_221.jpg,0.0,color_jitter_random_affine_gaussian_blur_contrast_shift
augmented_20250214_1853\aug_222.jpg,1.0,
augmented_20250214_1853\aug_223.jpg,1.0,color_jitter_random_erasing_mixup
augmented_20250214_1853\aug_224.jpg,0.0,
augmented_20250214_1853\aug_225.jpg,0.0,random_flip_random_rotation_random_perspective_salt_pepper
augmented_20250214_1853\aug_226.jpg,1.0,
augmented_20250214_1853\aug_227.jpg,1.0,random_rotation_random_crop
augmented_20250214_1853\aug_228.jpg,0.0,
augmented_20250214_1853\aug_229.jpg,0.0,random_flip_random_erasing_elastic_transform
augmented_20250214_1853\aug_230.jpg,0.0,
augmented_20250214_1853\aug_231.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine
augmented_20250214_1853\aug_232.jpg,1.0,
augmented_20250214_1853\aug_233.jpg,1.0,random_rotation_random_perspective
augmented_20250214_1853\aug_234.jpg,0.0,
augmented_20250214_1853\aug_235.jpg,0.0,color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_236.jpg,1.0,
augmented_20250214_1853\aug_237.jpg,1.0,random_flip_random_rotation_random_perspective_random_affine
augmented_20250214_1853\aug_238.jpg,0.0,
augmented_20250214_1853\aug_239.jpg,0.0,random_flip_random_perspective_random_affine_random_crop
augmented_20250214_1853\aug_224.jpg,0.0,
augmented_20250214_1853\aug_225.jpg,0.0,random_rotation_color_jitter_random_affine_random_erasing
augmented_20250214_1853\aug_226.jpg,0.0,
augmented_20250214_1853\aug_227.jpg,0.0,color_jitter_random_affine_contrast_shift
augmented_20250214_1853\aug_228.jpg,0.0,
augmented_20250214_1853\aug_229.jpg,0.0,random_rotation_random_erasing_salt_pepper
augmented_20250214_1853\aug_230.jpg,0.0,
augmented_20250214_1853\aug_231.jpg,0.0,color_jitter_random_perspective_grid_distortion
augmented_20250214_1853\aug_232.jpg,0.0,
augmented_20250214_1853\aug_233.jpg,0.0,random_rotation_random_erasing
augmented_20250214_1853\aug_234.jpg,1.0,
augmented_20250214_1853\aug_235.jpg,1.0,random_flip_random_rotation_color_jitter_salt_pepper
augmented_20250214_1853\aug_236.jpg,0.0,
augmented_20250214_1853\aug_237.jpg,0.0,random_flip_random_rotation_color_jitter_contrast_shift
augmented_20250214_1853\aug_238.jpg,1.0,
augmented_20250214_1853\aug_239.jpg,1.0,random_flip_random_perspective_random_affine_gaussian_blur
augmented_20250214_1853\aug_240.jpg,0.0,
augmented_20250214_1853\aug_241.jpg,0.0,random_flip_random_rotation_color_jitter_salt_pepper_contrast_shift
augmented_20250214_1853\aug_242.jpg,1.0,
augmented_20250214_1853\aug_243.jpg,1.0,random_flip
augmented_20250214_1853\aug_244.jpg,0.0,
augmented_20250214_1853\aug_245.jpg,0.0,random_flip_random_rotation_color_jitter_random_erasing_contrast_shift
augmented_20250214_1853\aug_246.jpg,0.0,
augmented_20250214_1853\aug_247.jpg,0.0,random_flip_color_jitter_gaussian_blur_add_rain
augmented_20250214_1853\aug_248.jpg,1.0,
augmented_20250214_1853\aug_249.jpg,1.0,random_rotation_color_jitter_elastic_transform
augmented_20250214_1853\aug_250.jpg,1.0,
augmented_20250214_1853\aug_251.jpg,1.0,random_flip_random_perspective_random_affine_random_erasing
augmented_20250214_1853\aug_252.jpg,1.0,
augmented_20250214_1853\aug_253.jpg,1.0,random_flip_color_jitter_random_perspective_salt_pepper
augmented_20250214_1853\aug_254.jpg,1.0,
augmented_20250214_1853\aug_255.jpg,1.0,random_flip_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_240.jpg,1.0,
augmented_20250214_1853\aug_241.jpg,1.0,random_flip_random_rotation_contrast_shift
augmented_20250214_1853\aug_242.jpg,1.0,
augmented_20250214_1853\aug_243.jpg,1.0,random_flip_random_rotation_color_jitter_gaussian_blur
augmented_20250214_1853\aug_244.jpg,1.0,
augmented_20250214_1853\aug_245.jpg,1.0,random_rotation_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_246.jpg,1.0,
augmented_20250214_1853\aug_247.jpg,1.0,random_flip_random_rotation_color_jitter_random_perspective_contrast_shift
augmented_20250214_1853\aug_248.jpg,0.0,
augmented_20250214_1853\aug_249.jpg,0.0,color_jitter_random_perspective_random_affine_contrast_shift
augmented_20250214_1853\aug_250.jpg,1.0,
augmented_20250214_1853\aug_251.jpg,1.0,random_flip_random_rotation_color_jitter_random_affine
augmented_20250214_1853\aug_252.jpg,1.0,
augmented_20250214_1853\aug_253.jpg,0.25,random_rotation_mixup_mosaic
augmented_20250214_1853\aug_254.jpg,0.0,
augmented_20250214_1853\aug_255.jpg,0.0,color_jitter_random_affine_add_rain
augmented_20250214_1853\aug_256.jpg,0.0,
augmented_20250214_1853\aug_257.jpg,0.0,random_rotation_color_jitter_contrast_shift_random_crop
augmented_20250214_1853\aug_258.jpg,1.0,
augmented_20250214_1853\aug_259.jpg,1.0,random_flip_random_rotation_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_260.jpg,0.0,
augmented_20250214_1853\aug_261.jpg,0.0,random_flip_color_jitter_gaussian_blur_random_erasing
augmented_20250214_1853\aug_262.jpg,0.0,
augmented_20250214_1853\aug_263.jpg,0.0,random_flip_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_264.jpg,1.0,
augmented_20250214_1853\aug_265.jpg,1.0,random_perspective_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_266.jpg,0.0,
augmented_20250214_1853\aug_267.jpg,0.0,random_flip_gaussian_blur_salt_pepper_random_crop
augmented_20250214_1853\aug_268.jpg,0.0,
augmented_20250214_1853\aug_269.jpg,0.0,random_rotation_color_jitter_elastic_transform_contrast_shift
augmented_20250214_1853\aug_270.jpg,0.0,
augmented_20250214_1853\aug_271.jpg,0.0,random_rotation_elastic_transform
augmented_20250214_1853\aug_256.jpg,1.0,
augmented_20250214_1853\aug_257.jpg,1.0,salt_pepper_add_rain_random_crop
augmented_20250214_1853\aug_258.jpg,1.0,
augmented_20250214_1853\aug_259.jpg,1.0,random_flip_random_rotation_random_perspective_gaussian_blur
augmented_20250214_1853\aug_260.jpg,0.0,
augmented_20250214_1853\aug_261.jpg,0.02765082591717949,random_flip_color_jitter_mixup
augmented_20250214_1853\aug_262.jpg,0.0,
augmented_20250214_1853\aug_263.jpg,0.0,color_jitter_random_perspective_gaussian_blur
augmented_20250214_1853\aug_264.jpg,0.0,
augmented_20250214_1853\aug_265.jpg,0.0,random_affine
augmented_20250214_1853\aug_266.jpg,0.0,
augmented_20250214_1853\aug_267.jpg,0.0,random_flip_random_affine_contrast_shift_random_crop
augmented_20250214_1853\aug_268.jpg,1.0,
augmented_20250214_1853\aug_269.jpg,1.0,random_flip_color_jitter_random_affine_random_crop
augmented_20250214_1853\aug_270.jpg,1.0,
augmented_20250214_1853\aug_271.jpg,1.0,random_flip_color_jitter_random_perspective_salt_pepper
augmented_20250214_1853\aug_272.jpg,1.0,
augmented_20250214_1853\aug_273.jpg,1.0,random_rotation_add_rain
augmented_20250214_1853\aug_274.jpg,1.0,
augmented_20250214_1853\aug_275.jpg,1.0,random_rotation_salt_pepper_random_crop
augmented_20250214_1853\aug_276.jpg,0.0,
augmented_20250214_1853\aug_277.jpg,0.0,random_flip_random_rotation_color_jitter_gaussian_blur
augmented_20250214_1853\aug_278.jpg,1.0,
augmented_20250214_1853\aug_279.jpg,1.0,random_rotation_color_jitter_random_erasing_random_crop
augmented_20250214_1853\aug_280.jpg,1.0,
augmented_20250214_1853\aug_281.jpg,1.0,color_jitter_random_affine_random_erasing_contrast_shift
augmented_20250214_1853\aug_282.jpg,1.0,
augmented_20250214_1853\aug_283.jpg,1.0,random_rotation_color_jitter_gaussian_blur
augmented_20250214_1853\aug_284.jpg,0.0,
augmented_20250214_1853\aug_285.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine_contrast_shift
augmented_20250214_1853\aug_286.jpg,1.0,
augmented_20250214_1853\aug_287.jpg,1.0,random_erasing_salt_pepper_add_glare
augmented_20250214_1853\aug_272.jpg,0.0,
augmented_20250214_1853\aug_273.jpg,0.0,random_flip_color_jitter_random_erasing_salt_pepper
augmented_20250214_1853\aug_274.jpg,0.0,
augmented_20250214_1853\aug_275.jpg,0.0,random_flip_random_rotation_random_crop
augmented_20250214_1853\aug_276.jpg,0.0,
augmented_20250214_1853\aug_277.jpg,0.0,random_rotation_color_jitter_add_glare_contrast_shift
augmented_20250214_1853\aug_278.jpg,0.0,
augmented_20250214_1853\aug_279.jpg,0.0,random_rotation_color_jitter_add_glare_contrast_shift
augmented_20250214_1853\aug_280.jpg,1.0,
augmented_20250214_1853\aug_281.jpg,1.0,random_affine_gaussian_blur_random_erasing
augmented_20250214_1853\aug_282.jpg,1.0,
augmented_20250214_1853\aug_283.jpg,1.0,random_flip_random_rotation_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_284.jpg,1.0,
augmented_20250214_1853\aug_285.jpg,1.0,random_flip_add_glare_contrast_shift
augmented_20250214_1853\aug_286.jpg,1.0,
augmented_20250214_1853\aug_287.jpg,1.0,random_flip_random_perspective_salt_pepper_contrast_shift
augmented_20250214_1853\aug_288.jpg,0.0,
augmented_20250214_1853\aug_289.jpg,0.0,random_rotation_random_perspective_gaussian_blur
augmented_20250214_1853\aug_290.jpg,1.0,
augmented_20250214_1853\aug_291.jpg,1.0,random_flip_random_rotation_random_affine_random_erasing
augmented_20250214_1853\aug_292.jpg,1.0,
augmented_20250214_1853\aug_293.jpg,1.0,random_flip_random_rotation_color_jitter_gaussian_blur_contrast_shift
augmented_20250214_1853\aug_294.jpg,1.0,
augmented_20250214_1853\aug_295.jpg,0.25,random_flip_color_jitter_random_crop_mosaic
augmented_20250214_1853\aug_296.jpg,1.0,
augmented_20250214_1853\aug_297.jpg,1.0,random_flip_random_rotation_color_jitter_random_perspective
augmented_20250214_1853\aug_298.jpg,0.0,
augmented_20250214_1853\aug_299.jpg,0.0,color_jitter_random_perspective_add_rain_contrast_shift
augmented_20250214_1853\aug_300.jpg,0.0,
augmented_20250214_1853\aug_301.jpg,0.0,random_flip_random_rotation_color_jitter_random_erasing
augmented_20250214_1853\aug_302.jpg,1.0,
augmented_20250214_1853\aug_303.jpg,1.0,color_jitter_salt_pepper_elastic_transform
augmented_20250214_1853\aug_288.jpg,0.0,
augmented_20250214_1853\aug_289.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine_contrast_shift
augmented_20250214_1853\aug_290.jpg,0.0,
augmented_20250214_1853\aug_291.jpg,0.0,color_jitter_salt_pepper_grid_distortion
augmented_20250214_1853\aug_292.jpg,0.0,
augmented_20250214_1853\aug_293.jpg,0.0,random_flip_gaussian_blur_add_rain_add_glare
augmented_20250214_1853\aug_294.jpg,1.0,
augmented_20250214_1853\aug_295.jpg,1.0,random_flip_color_jitter_random_perspective_elastic_transform
augmented_20250214_1853\aug_296.jpg,1.0,
augmented_20250214_1853\aug_297.jpg,1.0,random_flip_random_rotation_color_jitter_random_perspective
augmented_20250214_1853\aug_298.jpg,0.0,
augmented_20250214_1853\aug_299.jpg,0.0,color_jitter_random_perspective_random_erasing
augmented_20250214_1853\aug_300.jpg,1.0,
augmented_20250214_1853\aug_301.jpg,1.0,random_flip_random_perspective_random_affine_gaussian_blur
augmented_20250214_1853\aug_302.jpg,0.0,
augmented_20250214_1853\aug_303.jpg,0.0,random_rotation_gaussian_blur_elastic_transform
augmented_20250214_1853\aug_304.jpg,0.0,
augmented_20250214_1853\aug_305.jpg,0.0,salt_pepper_add_rain_mixup
augmented_20250214_1853\aug_306.jpg,0.0,
augmented_20250214_1853\aug_307.jpg,0.0,random_flip_random_rotation_random_erasing_add_rain
augmented_20250214_1853\aug_308.jpg,0.0,
augmented_20250214_1853\aug_309.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine_contrast_shift
augmented_20250214_1853\aug_310.jpg,0.0,
augmented_20250214_1853\aug_311.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine_contrast_shift
augmented_20250214_1853\aug_312.jpg,1.0,
augmented_20250214_1853\aug_313.jpg,1.0,random_rotation_random_affine_mixup
augmented_20250214_1853\aug_314.jpg,0.0,
augmented_20250214_1853\aug_315.jpg,0.0,random_perspective_random_affine_gaussian_blur
augmented_20250214_1853\aug_316.jpg,0.0,
augmented_20250214_1853\aug_317.jpg,0.0,random_flip_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_318.jpg,1.0,
augmented_20250214_1853\aug_319.jpg,1.0,random_rotation_add_rain_mixup
augmented_20250214_1853\aug_304.jpg,0.0,
augmented_20250214_1853\aug_305.jpg,0.0,random_flip_random_rotation_color_jitter_salt_pepper
augmented_20250214_1853\aug_306.jpg,1.0,
augmented_20250214_1853\aug_307.jpg,1.0,random_rotation_color_jitter_random_perspective_salt_pepper
augmented_20250214_1853\aug_308.jpg,0.0,
augmented_20250214_1853\aug_309.jpg,0.0,random_flip_color_jitter_grid_distortion_add_rain
augmented_20250214_1853\aug_310.jpg,1.0,
augmented_20250214_1853\aug_311.jpg,1.0,random_rotation_color_jitter_contrast_shift_random_crop
augmented_20250214_1853\aug_312.jpg,1.0,
augmented_20250214_1853\aug_313.jpg,1.0,color_jitter_random_affine_gaussian_blur
augmented_20250214_1853\aug_314.jpg,0.0,
augmented_20250214_1853\aug_315.jpg,0.0,random_rotation_color_jitter_random_perspective_gaussian_blur
augmented_20250214_1853\aug_316.jpg,1.0,
augmented_20250214_1853\aug_317.jpg,1.0,random_rotation_color_jitter_gaussian_blur_random_crop
augmented_20250214_1853\aug_318.jpg,1.0,
augmented_20250214_1853\aug_319.jpg,1.0,random_flip_salt_pepper_elastic_transform
augmented_20250214_1853\aug_320.jpg,0.0,
augmented_20250214_1853\aug_321.jpg,0.0,salt_pepper_grid_distortion
augmented_20250214_1853\aug_322.jpg,0.0,
augmented_20250214_1853\aug_323.jpg,0.0,random_flip_color_jitter_random_erasing_salt_pepper
augmented_20250214_1853\aug_324.jpg,0.0,
augmented_20250214_1853\aug_325.jpg,0.0,gaussian_blur_salt_pepper_mixup
augmented_20250214_1853\aug_326.jpg,0.0,
augmented_20250214_1853\aug_327.jpg,0.0,color_jitter_salt_pepper_grid_distortion
augmented_20250214_1853\aug_328.jpg,0.0,
augmented_20250214_1853\aug_329.jpg,0.0,random_flip_random_perspective_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_330.jpg,1.0,
augmented_20250214_1853\aug_331.jpg,1.0,random_rotation_gaussian_blur
augmented_20250214_1853\aug_332.jpg,1.0,
augmented_20250214_1853\aug_333.jpg,0.5,random_rotation_contrast_shift_mosaic
augmented_20250214_1853\aug_334.jpg,0.0,
augmented_20250214_1853\aug_335.jpg,0.0,random_rotation_color_jitter_random_affine_contrast_shift
augmented_20250214_1853\aug_320.jpg,0.0,
augmented_20250214_1853\aug_321.jpg,0.0,random_flip_random_rotation_grid_distortion_add_glare
augmented_20250214_1853\aug_322.jpg,1.0,
augmented_20250214_1853\aug_323.jpg,1.0,color_jitter_gaussian_blur_random_erasing_contrast_shift
augmented_20250214_1853\aug_324.jpg,1.0,
augmented_20250214_1853\aug_325.jpg,1.0,random_rotation_color_jitter_gaussian_blur
augmented_20250214_1853\aug_326.jpg,0.0,
augmented_20250214_1853\aug_327.jpg,0.0,random_rotation_salt_pepper_grid_distortion
augmented_20250214_1853\aug_328.jpg,0.0,
augmented_20250214_1853\aug_329.jpg,0.0,random_perspective_gaussian_blur_random_erasing
augmented_20250214_1853\aug_330.jpg,1.0,
augmented_20250214_1853\aug_331.jpg,1.0,random_rotation_random_affine_gaussian_blur_contrast_shift
augmented_20250214_1853\aug_332.jpg,1.0,
augmented_20250214_1853\aug_333.jpg,1.0,random_flip_random_perspective_random_erasing_salt_pepper
augmented_20250214_1853\aug_334.jpg,0.0,
augmented_20250214_1853\aug_335.jpg,0.0,random_flip_random_rotation_color_jitter_gaussian_blur
augmented_20250214_1853\aug_336.jpg,1.0,
augmented_20250214_1853\aug_337.jpg,1.0,random_flip_color_jitter_gaussian_blur_random_crop
augmented_20250214_1853\aug_338.jpg,0.0,
augmented_20250214_1853\aug_339.jpg,0.0,random_flip_random_rotation_gaussian_blur_random_erasing
augmented_20250214_1853\aug_340.jpg,1.0,
augmented_20250214_1853\aug_341.jpg,1.0,random_perspective_random_erasing_contrast_shift
augmented_20250214_1853\aug_342.jpg,1.0,
augmented_20250214_1853\aug_343.jpg,1.0,random_flip_random_affine_random_erasing_add_glare
augmented_20250214_1853\aug_344.jpg,1.0,
augmented_20250214_1853\aug_345.jpg,1.0,random_flip_random_rotation_random_perspective_random_erasing
augmented_20250214_1853\aug_346.jpg,1.0,
augmented_20250214_1853\aug_347.jpg,1.0,random_flip_elastic_transform_contrast_shift
augmented_20250214_1853\aug_348.jpg,0.0,
augmented_20250214_1853\aug_349.jpg,0.0,random_perspective_random_erasing_add_rain
augmented_20250214_1853\aug_350.jpg,0.0,
augmented_20250214_1853\aug_351.jpg,0.0,random_flip_color_jitter_random_affine_gaussian_blur
augmented_20250214_1853\aug_336.jpg,1.0,
augmented_20250214_1853\aug_337.jpg,1.0,random_flip_random_rotation_color_jitter_gaussian_blur
augmented_20250214_1853\aug_338.jpg,1.0,
augmented_20250214_1853\aug_339.jpg,1.0,random_rotation_color_jitter_random_affine_random_erasing
augmented_20250214_1853\aug_340.jpg,0.0,
augmented_20250214_1853\aug_341.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine
augmented_20250214_1853\aug_342.jpg,0.0,
augmented_20250214_1853\aug_343.jpg,0.0,random_rotation_color_jitter_random_perspective_gaussian_blur
augmented_20250214_1853\aug_344.jpg,0.0,
augmented_20250214_1853\aug_345.jpg,0.0,random_flip_gaussian_blur_random_erasing_salt_pepper
augmented_20250214_1853\aug_346.jpg,0.0,
augmented_20250214_1853\aug_347.jpg,0.0,random_flip_color_jitter_salt_pepper_add_rain
augmented_20250214_1853\aug_348.jpg,1.0,
augmented_20250214_1853\aug_349.jpg,1.0,random_flip_random_affine_add_glare
augmented_20250214_1853\aug_350.jpg,0.0,
augmented_20250214_1853\aug_351.jpg,0.0,random_flip_random_rotation_color_jitter_gaussian_blur_contrast_shift
augmented_20250214_1853\aug_352.jpg,0.0,
augmented_20250214_1853\aug_353.jpg,0.0,random_affine_contrast_shift
augmented_20250214_1853\aug_354.jpg,1.0,
augmented_20250214_1853\aug_355.jpg,1.0,random_rotation_random_erasing_grid_distortion
augmented_20250214_1853\aug_356.jpg,0.0,
augmented_20250214_1853\aug_357.jpg,0.0,random_flip_random_rotation_salt_pepper_grid_distortion
augmented_20250214_1853\aug_358.jpg,1.0,
augmented_20250214_1853\aug_359.jpg,1.0,random_flip_random_rotation_color_jitter_random_perspective_contrast_shift
augmented_20250214_1853\aug_360.jpg,1.0,
augmented_20250214_1853\aug_361.jpg,1.0,random_flip_grid_distortion_contrast_shift_random_crop
augmented_20250214_1853\aug_362.jpg,1.0,
augmented_20250214_1853\aug_363.jpg,1.0,random_flip_random_rotation_color_jitter_random_erasing_contrast_shift
augmented_20250214_1853\aug_364.jpg,1.0,
augmented_20250214_1853\aug_365.jpg,1.0,color_jitter_gaussian_blur_grid_distortion
augmented_20250214_1853\aug_366.jpg,1.0,
augmented_20250214_1853\aug_367.jpg,1.0,random_flip_random_rotation_elastic_transform_add_glare
augmented_20250214_1853\aug_352.jpg,1.0,
augmented_20250214_1853\aug_353.jpg,1.0,random_flip_salt_pepper_add_glare_contrast_shift
augmented_20250214_1853\aug_354.jpg,1.0,
augmented_20250214_1853\aug_355.jpg,1.0,color_jitter_gaussian_blur_random_erasing_contrast_shift
augmented_20250214_1853\aug_356.jpg,1.0,
augmented_20250214_1853\aug_357.jpg,1.0,random_rotation_random_perspective_gaussian_blur
augmented_20250214_1853\aug_358.jpg,0.0,
augmented_20250214_1853\aug_359.jpg,0.0,random_rotation_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_360.jpg,1.0,
augmented_20250214_1853\aug_361.jpg,1.0,random_flip_random_rotation_color_jitter_random_perspective
augmented_20250214_1853\aug_362.jpg,1.0,
augmented_20250214_1853\aug_363.jpg,1.0,random_flip_color_jitter_random_erasing_grid_distortion
augmented_20250214_1853\aug_364.jpg,0.0,
augmented_20250214_1853\aug_365.jpg,0.0,random_flip_random_rotation_random_perspective_random_affine
augmented_20250214_1853\aug_366.jpg,0.0,
augmented_20250214_1853\aug_367.jpg,0.0,color_jitter_gaussian_blur_random_crop
augmented_20250214_1853\aug_368.jpg,1.0,
augmented_20250214_1853\aug_369.jpg,1.0,random_flip_random_rotation_random_perspective_random_affine
augmented_20250214_1853\aug_370.jpg,0.0,
augmented_20250214_1853\aug_371.jpg,0.0,color_jitter_gaussian_blur_add_rain
augmented_20250214_1853\aug_372.jpg,1.0,
augmented_20250214_1853\aug_373.jpg,1.0,random_flip_random_rotation_salt_pepper_add_rain
augmented_20250214_1853\aug_374.jpg,1.0,
augmented_20250214_1853\aug_375.jpg,1.0,color_jitter_elastic_transform_add_rain
augmented_20250214_1853\aug_376.jpg,1.0,
augmented_20250214_1853\aug_377.jpg,1.0,random_flip_random_rotation_color_jitter_random_erasing
augmented_20250214_1853\aug_378.jpg,0.0,
augmented_20250214_1853\aug_379.jpg,0.0,random_perspective_add_glare
augmented_20250214_1853\aug_380.jpg,0.0,
augmented_20250214_1853\aug_381.jpg,0.0,random_flip_color_jitter_add_rain_random_crop
augmented_20250214_1853\aug_382.jpg,1.0,
augmented_20250214_1853\aug_383.jpg,1.0,random_rotation_color_jitter_random_perspective_random_erasing
augmented_20250214_1853\aug_368.jpg,0.0,
augmented_20250214_1853\aug_369.jpg,0.0,random_flip_color_jitter_random_perspective_salt_pepper
augmented_20250214_1853\aug_370.jpg,1.0,
augmented_20250214_1853\aug_371.jpg,1.0,random_affine_gaussian_blur_add_glare
augmented_20250214_1853\aug_372.jpg,0.0,
augmented_20250214_1853\aug_373.jpg,0.0,random_flip_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_374.jpg,0.0,
augmented_20250214_1853\aug_375.jpg,0.0,random_rotation_gaussian_blur_salt_pepper
augmented_20250214_1853\aug_376.jpg,1.0,
augmented_20250214_1853\aug_377.jpg,0.9713028496298474,random_rotation_color_jitter_contrast_shift_mixup
augmented_20250214_1853\aug_378.jpg,1.0,
augmented_20250214_1853\aug_379.jpg,1.0,random_perspective_random_affine_gaussian_blur
augmented_20250214_1853\aug_380.jpg,0.0,
augmented_20250214_1853\aug_381.jpg,0.0,random_flip_color_jitter_grid_distortion_add_glare
augmented_20250214_1853\aug_382.jpg,1.0,
augmented_20250214_1853\aug_383.jpg,1.0,gaussian_blur_salt_pepper_mixup
augmented_20250214_1853\aug_384.jpg,1.0,
augmented_20250214_1853\aug_385.jpg,1.0,gaussian_blur
augmented_20250214_1853\aug_386.jpg,0.0,
augmented_20250214_1853\aug_387.jpg,0.0,color_jitter_salt_pepper_grid_distortion
augmented_20250214_1853\aug_388.jpg,0.0,
augmented_20250214_1853\aug_389.jpg,0.0,random_flip_random_rotation_contrast_shift
augmented_20250214_1853\aug_390.jpg,0.0,
augmented_20250214_1853\aug_391.jpg,0.0,random_flip_random_rotation_color_jitter_random_erasing
augmented_20250214_1853\aug_392.jpg,0.0,
augmented_20250214_1853\aug_393.jpg,0.0,random_flip_random_rotation_color_jitter_random_perspective_contrast_shift
augmented_20250214_1853\aug_394.jpg,1.0,
augmented_20250214_1853\aug_395.jpg,1.0,random_rotation_color_jitter_random_perspective_salt_pepper
augmented_20250214_1853\aug_396.jpg,0.0,
augmented_20250214_1853\aug_397.jpg,0.0,random_flip_color_jitter_random_perspective_random_affine
augmented_20250214_1853\aug_398.jpg,1.0,
augmented_20250214_1853\aug_399.jpg,0.75,random_erasing_salt_pepper_mosaic
augmented_20250214_1853\aug_384.jpg,1.0,
augmented_20250214_1853\aug_385.jpg,1.0,random_flip_random_rotation_random_perspective_random_affine
augmented_20250214_1853\aug_386.jpg,1.0,
augmented_20250214_1853\aug_387.jpg,1.0,random_flip_color_jitter_gaussian_blur_elastic_transform
augmented_20250214_1853\aug_388.jpg,0.0,
augmented_20250214_1853\aug_389.jpg,0.0,color_jitter_elastic_transform_add_rain
augmented_20250214_1853\aug_390.jpg,0.0,
augmented_20250214_1853\aug_391.jpg,0.0,salt_pepper_add_glare_mixup
augmented_20250214_1853\aug_392.jpg,1.0,
augmented_20250214_1853\aug_393.jpg,1.0,random_rotation_color_jitter_grid_distortion
augmented_20250214_1853\aug_394.jpg,0.0,
augmented_20250214_1853\aug_395.jpg,0.0,random_rotation_color_jitter_gaussian_blur_random_erasing
augmented_20250214_1853\aug_396.jpg,1.0,
augmented_20250214_1853\aug_397.jpg,1.0,random_rotation_random_affine_add_rain
augmented_20250214_1853\aug_398.jpg,0.0,
augmented_20250214_1853\aug_399.jpg,0.0,random_flip_color_jitter_grid_distortion_random_crop
augmented_20250214_1853\aug_400.jpg,1.0,
augmented_20250214_1853\aug_401.jpg,1.0,random_rotation_color_jitter_gaussian_blur_random_erasing
augmented_20250214_1853\aug_402.jpg,0.0,
augmented_20250214_1853\aug_403.jpg,0.0,random_flip_random_perspective_random_affine_gaussian_blur
augmented_20250214_1853\aug_404.jpg,1.0,
augmented_20250214_1853\aug_405.jpg,1.0,random_flip_random_perspective_random_erasing_salt_pepper
augmented_20250214_1853\aug_406.jpg,1.0,
augmented_20250214_1853\aug_407.jpg,1.0,random_flip_random_crop_mixup
augmented_20250214_1853\aug_408.jpg,0.0,
augmented_20250214_1853\aug_409.jpg,0.0,random_rotation_color_jitter_random_affine_gaussian_blur
augmented_20250214_1853\aug_410.jpg,0.0,
augmented_20250214_1853\aug_411.jpg,0.0,random_flip_random_rotation_color_jitter_random_affine
augmented_20250214_1853\aug_412.jpg,0.0,
